University Name,Detail URL,Phone,Program Name,Duration,Fee/Sem,Merit Deadline
"Riphah International University, Islamabad",https://www.eduvision.edu.pk/riphah-international-university-riu-islamabad-ins-672,051111747424,BS - Supply Chain Management,4 Years,102000,30-07-2025
"Shaheed Zulfiqar Ali Bhutto Medical University, Pims, Islamabad",https://www.eduvision.edu.pk/shaheed-zulfiqar-ali-bhutto-medical-university-pims-szabmu-islamabad-ins-669,0519107687,BS - Anesthesia Technology,4 Years,NA,24-07-2025
"Shaheed Zulfiqar Ali Bhutto Medical University, Pims, Islamabad",https://www.eduvision.edu.pk/shaheed-zulfiqar-ali-bhutto-medical-university-pims-szabmu-islamabad-ins-669,0519107687,BS - Cardiovascular Sciences,4 Years,NA,24-07-2025
"Shaheed Zulfiqar Ali Bhutto Medical University, Pims, Islamabad",https://www.eduvision.edu.pk/shaheed-zulfiqar-ali-bhutto-medical-university-pims-szabmu-islamabad-ins-669,0519107687,BS - Dental Technology,4 Years,NA,19-10-2025
"Shaheed Zulfiqar Ali Bhutto Medical University, Pims, Islamabad",https://www.eduvision.edu.pk/shaheed-zulfiqar-ali-bhutto-medical-university-pims-szabmu-islamabad-ins-669,0519107687,BS - Emergency & Intensive Care Sciences,4 Years,NA,24-07-2025
"Shaheed Zulfiqar Ali Bhutto Medical University, Pims, Islamabad",https://www.eduvision.edu.pk/shaheed-zulfiqar-ali-bhutto-medical-university-pims-szabmu-islamabad-ins-669,0519107687,BS - Medical Laboratory Technology,4 Years,NA,24-07-2025
"Shaheed Zulfiqar Ali Bhutto Medical University, Pims, Islamabad",https://www.eduvision.edu.pk/shaheed-zulfiqar-ali-bhutto-medical-university-pims-szabmu-islamabad-ins-669,0519107687,BS - Molecular Biology,4 Years,NA,19-10-2025
"Shaheed Zulfiqar Ali Bhutto Medical University, Pims, Islamabad",https://www.eduvision.edu.pk/shaheed-zulfiqar-ali-bhutto-medical-university-pims-szabmu-islamabad-ins-669,0519107687,BS - Nursing,4 Years,NA,24-07-2025
"Shaheed Zulfiqar Ali Bhutto Medical University, Pims, Islamabad",https://www.eduvision.edu.pk/shaheed-zulfiqar-ali-bhutto-medical-university-pims-szabmu-islamabad-ins-669,0519107687,BS - Radiology,4 Years,NA,24-07-2025
"Shaheed Zulfiqar Ali Bhutto Medical University, Pims, Islamabad",https://www.eduvision.edu.pk/shaheed-zulfiqar-ali-bhutto-medical-university-pims-szabmu-islamabad-ins-669,0519107687,BS - Surgery Technology,4 Years,NA,24-07-2025
"Shaheed Zulfiqar Ali Bhutto Medical University, Pims, Islamabad",https://www.eduvision.edu.pk/shaheed-zulfiqar-ali-bhutto-medical-university-pims-szabmu-islamabad-ins-669,0519107687,BS - Vision Sciences,4 Years,NA,24-07-2025
"Shifa Tameer-e-millat University, Islamabad",https://www.eduvision.edu.pk/shifa-tameer-e-millat-university-stmu-islamabad-ins-1360515204,0518464201,AD - Anaesthesiology,2.5 Years,14000,20-01-2025
"Shifa Tameer-e-millat University, Islamabad",https://www.eduvision.edu.pk/shifa-tameer-e-millat-university-stmu-islamabad-ins-1360515204,0518464201,BS - Audiology,4 Years,188000,02-08-2022
"Shifa Tameer-e-millat University, Islamabad",https://www.eduvision.edu.pk/shifa-tameer-e-millat-university-stmu-islamabad-ins-1360515204,0518464201,BS - Biological Sciences,4 Years,NA,20-01-2025
"Shifa Tameer-e-millat University, Islamabad",https://www.eduvision.edu.pk/shifa-tameer-e-millat-university-stmu-islamabad-ins-1360515204,0518464201,BBA - Business Administration,4 Years,NA,29-09-2022
"Shifa Tameer-e-millat University, Islamabad",https://www.eduvision.edu.pk/shifa-tameer-e-millat-university-stmu-islamabad-ins-1360515204,0518464201,AD - Cardiac Catheterization,2.5 Years,NA,20-01-2025
"Shifa Tameer-e-millat University, Islamabad",https://www.eduvision.edu.pk/shifa-tameer-e-millat-university-stmu-islamabad-ins-1360515204,0518464201,BS - Cardiac Catheterization,4 Years,NA,22-11-2023
"Shifa Tameer-e-millat University, Islamabad",https://www.eduvision.edu.pk/shifa-tameer-e-millat-university-stmu-islamabad-ins-1360515204,0518464201,AD - Cardiology,2.5 Years,14000,22-11-2024
"Shifa Tameer-e-millat University, Islamabad",https://www.eduvision.edu.pk/shifa-tameer-e-millat-university-stmu-islamabad-ins-1360515204,0518464201,BS - Clinical Psychology,4 Years,179000,18-07-2024
"Shifa Tameer-e-millat University, Islamabad",https://www.eduvision.edu.pk/shifa-tameer-e-millat-university-stmu-islamabad-ins-1360515204,0518464201,BS - Computer Science,4 Years,NA,30-03-2021
"Shifa Tameer-e-millat University, Islamabad",https://www.eduvision.edu.pk/shifa-tameer-e-millat-university-stmu-islamabad-ins-1360515204,0518464201,AD - Dialysis Technology,2.5 Years,14000,20-01-2025
"Shifa Tameer-e-millat University, Islamabad",https://www.eduvision.edu.pk/shifa-tameer-e-millat-university-stmu-islamabad-ins-1360515204,0518464201,BS - Economics,4 Years,179000,29-09-2022
"Shifa Tameer-e-millat University, Islamabad",https://www.eduvision.edu.pk/shifa-tameer-e-millat-university-stmu-islamabad-ins-1360515204,0518464201,BS - Educational Planning & Management,4 Years,144000,29-09-2022
"Shifa Tameer-e-millat University, Islamabad",https://www.eduvision.edu.pk/shifa-tameer-e-millat-university-stmu-islamabad-ins-1360515204,0518464201,BS - English Linguistics & Literature,4 Years,NA,28-12-2022
"Shifa Tameer-e-millat University, Islamabad",https://www.eduvision.edu.pk/shifa-tameer-e-millat-university-stmu-islamabad-ins-1360515204,0518464201,BS - Finance & Accounting,4 Years,144000,29-09-2022
"Shifa Tameer-e-millat University, Islamabad",https://www.eduvision.edu.pk/shifa-tameer-e-millat-university-stmu-islamabad-ins-1360515204,0518464201,BS - Health Services Management,4 Years,144000,29-09-2022
"Shifa Tameer-e-millat University, Islamabad",https://www.eduvision.edu.pk/shifa-tameer-e-millat-university-stmu-islamabad-ins-1360515204,0518464201,BS - Human Resources Management,4 Years,144000,29-09-2022
"Shifa Tameer-e-millat University, Islamabad",https://www.eduvision.edu.pk/shifa-tameer-e-millat-university-stmu-islamabad-ins-1360515204,0518464201,BS - Islamic Banking & Finance,4 Years,144000,20-02-2022
"Shifa Tameer-e-millat University, Islamabad",https://www.eduvision.edu.pk/shifa-tameer-e-millat-university-stmu-islamabad-ins-1360515204,0518464201,BS - Marketing,4 Years,144000,29-09-2022
"Shifa Tameer-e-millat University, Islamabad",https://www.eduvision.edu.pk/shifa-tameer-e-millat-university-stmu-islamabad-ins-1360515204,0518464201,BS - Mathematics,4 Years,NA,12-08-2022
"Shifa Tameer-e-millat University, Islamabad",https://www.eduvision.edu.pk/shifa-tameer-e-millat-university-stmu-islamabad-ins-1360515204,0518464201,BS - Medical Laboratory Technology,4 Years,188000,20-01-2025
"Shifa Tameer-e-millat University, Islamabad",https://www.eduvision.edu.pk/shifa-tameer-e-millat-university-stmu-islamabad-ins-1360515204,0518464201,AD - Neuro Physiology Technology,2.5 Years,14000,20-01-2025
"Shifa Tameer-e-millat University, Islamabad",https://www.eduvision.edu.pk/shifa-tameer-e-millat-university-stmu-islamabad-ins-1360515204,0518464201,BS - Nursing,4 Years,165000,25-11-2017
"Shifa Tameer-e-millat University, Islamabad",https://www.eduvision.edu.pk/shifa-tameer-e-millat-university-stmu-islamabad-ins-1360515204,0518464201,AD - Radiation Oncology,3 Years,14000,22-11-2023
"Shifa Tameer-e-millat University, Islamabad",https://www.eduvision.edu.pk/shifa-tameer-e-millat-university-stmu-islamabad-ins-1360515204,0518464201,AD - Radiology,2.5 Years,14000,20-01-2025
"Shifa Tameer-e-millat University, Islamabad",https://www.eduvision.edu.pk/shifa-tameer-e-millat-university-stmu-islamabad-ins-1360515204,0518464201,AD - Respiratory Therapy,2.5 Years,14000,20-01-2025
"Shifa Tameer-e-millat University, Islamabad",https://www.eduvision.edu.pk/shifa-tameer-e-millat-university-stmu-islamabad-ins-1360515204,0518464201,BS - Speech & Language Pathology,4 Years,188000,02-08-2022
"Shifa Tameer-e-millat University, Islamabad",https://www.eduvision.edu.pk/shifa-tameer-e-millat-university-stmu-islamabad-ins-1360515204,0518464201,BS - Statistics,4 Years,NA,12-08-2022
"Shifa Tameer-e-millat University, Islamabad",https://www.eduvision.edu.pk/shifa-tameer-e-millat-university-stmu-islamabad-ins-1360515204,0518464201,BS - Supply Chain Management,4 Years,14000,29-09-2022
"Shifa Tameer-e-millat University, Islamabad",https://www.eduvision.edu.pk/shifa-tameer-e-millat-university-stmu-islamabad-ins-1360515204,0518464201,AD - Surgery Technology,2.5 Years,14000,20-01-2025
"Shifa Tameer-e-millat University, Islamabad",https://www.eduvision.edu.pk/shifa-tameer-e-millat-university-stmu-islamabad-ins-1360515204,0518464201,AD - Urology,2.5 Years,14000,20-01-2025
"Sir Syed Case Institute Of Technology, Islamabad",https://www.eduvision.edu.pk/sir-syed-case-institute-of-technology-case-islamabad-ins-828,0515203473,BS - Artificial Intelligence,4 Years,173000,10-07-2025
"Sir Syed Case Institute Of Technology, Islamabad",https://www.eduvision.edu.pk/sir-syed-case-institute-of-technology-case-islamabad-ins-828,0515203473,AD - Business Administration,2 Years,NA,10-07-2025
"Sir Syed Case Institute Of Technology, Islamabad",https://www.eduvision.edu.pk/sir-syed-case-institute-of-technology-case-islamabad-ins-828,0515203473,BBA - Business Administration,4 Years,124800,10-07-2025
"Sir Syed Case Institute Of Technology, Islamabad",https://www.eduvision.edu.pk/sir-syed-case-institute-of-technology-case-islamabad-ins-828,0515203473,AD - Commerce,2 Years,NA,21-08-2024
"Sir Syed Case Institute Of Technology, Islamabad",https://www.eduvision.edu.pk/sir-syed-case-institute-of-technology-case-islamabad-ins-828,0515203473,BS - Computer Engineering,4 Years,NA,21-08-2024
"Sir Syed Case Institute Of Technology, Islamabad",https://www.eduvision.edu.pk/sir-syed-case-institute-of-technology-case-islamabad-ins-828,0515203473,BS - Computer Science,4 Years,173000,10-07-2025
"Sir Syed Case Institute Of Technology, Islamabad",https://www.eduvision.edu.pk/sir-syed-case-institute-of-technology-case-islamabad-ins-828,0515203473,AD - Computer Science,2 Years,NA,21-08-2024
"Sir Syed Case Institute Of Technology, Islamabad",https://www.eduvision.edu.pk/sir-syed-case-institute-of-technology-case-islamabad-ins-828,0515203473,BS - Cyber Security,4 Years,173000,10-07-2025
"Sir Syed Case Institute Of Technology, Islamabad",https://www.eduvision.edu.pk/sir-syed-case-institute-of-technology-case-islamabad-ins-828,0515203473,BS - Data Science,4 Years,NA,21-08-2024
"Sir Syed Case Institute Of Technology, Islamabad",https://www.eduvision.edu.pk/sir-syed-case-institute-of-technology-case-islamabad-ins-828,0515203473,BS - English,2 Years,90000,21-08-2024
"Sir Syed Case Institute Of Technology, Islamabad",https://www.eduvision.edu.pk/sir-syed-case-institute-of-technology-case-islamabad-ins-828,0515203473,BS - Finance & Accounting,4 Years,136800,21-08-2024
"Sir Syed Case Institute Of Technology, Islamabad",https://www.eduvision.edu.pk/sir-syed-case-institute-of-technology-case-islamabad-ins-828,0515203473,BS - Finance & Technoloy,4 Years,NA,21-08-2024
"Sir Syed Case Institute Of Technology, Islamabad",https://www.eduvision.edu.pk/sir-syed-case-institute-of-technology-case-islamabad-ins-828,0515203473,BS - Mathematics,4 Years,NA,21-08-2024
"Sir Syed Case Institute Of Technology, Islamabad",https://www.eduvision.edu.pk/sir-syed-case-institute-of-technology-case-islamabad-ins-828,0515203473,BS - Medical Image Technology,4 Years,NA,07-01-2025
"Sir Syed Case Institute Of Technology, Islamabad",https://www.eduvision.edu.pk/sir-syed-case-institute-of-technology-case-islamabad-ins-828,0515203473,BS - Medical Laboratory Technology,4 Years,NA,07-01-2025
"Sir Syed Case Institute Of Technology, Islamabad",https://www.eduvision.edu.pk/sir-syed-case-institute-of-technology-case-islamabad-ins-828,0515203473,BS - Operation Theater Technology,4 Years,NA,21-08-2024
"Sir Syed Case Institute Of Technology, Islamabad",https://www.eduvision.edu.pk/sir-syed-case-institute-of-technology-case-islamabad-ins-828,0515203473,BS - Software Engineering,4 Years,168000,10-07-2025
"Sir Syed Case Institute Of Technology, Islamabad",https://www.eduvision.edu.pk/sir-syed-case-institute-of-technology-case-islamabad-ins-828,0515203473,BS - Vision Sciences,4 Years,NA,07-01-2025
"Abasyn University (sub Campus), Islamabad",https://www.eduvision.edu.pk/abasyn-university-sub-campus-au-islamabad-ins-1355153627,0518438320,BS - Artificial Intelligence,4 Years,NA,09-08-2025
"Abasyn University (sub Campus), Islamabad",https://www.eduvision.edu.pk/abasyn-university-sub-campus-au-islamabad-ins-1355153627,0518438320,AD - Business Administration,2 Years,NA,09-08-2025
"Abasyn University (sub Campus), Islamabad",https://www.eduvision.edu.pk/abasyn-university-sub-campus-au-islamabad-ins-1355153627,0518438320,BBA - Business Administration,4 Years,NA,09-08-2025
"Abasyn University (sub Campus), Islamabad",https://www.eduvision.edu.pk/abasyn-university-sub-campus-au-islamabad-ins-1355153627,0518438320,BE - Civil,4 Years,NA,14-12-2024
"Abasyn University (sub Campus), Islamabad",https://www.eduvision.edu.pk/abasyn-university-sub-campus-au-islamabad-ins-1355153627,0518438320,BS - Computer Engineering,4 Years,NA,09-08-2025
"Abasyn University (sub Campus), Islamabad",https://www.eduvision.edu.pk/abasyn-university-sub-campus-au-islamabad-ins-1355153627,0518438320,BS - Computer Science,4 Years,NA,09-08-2025
"Abasyn University (sub Campus), Islamabad",https://www.eduvision.edu.pk/abasyn-university-sub-campus-au-islamabad-ins-1355153627,0518438320,BS - Cyber Security,4 Years,NA,09-08-2025
"Abasyn University (sub Campus), Islamabad",https://www.eduvision.edu.pk/abasyn-university-sub-campus-au-islamabad-ins-1355153627,0518438320,BS - Data Science,4 Years,NA,09-08-2025
"Abasyn University (sub Campus), Islamabad",https://www.eduvision.edu.pk/abasyn-university-sub-campus-au-islamabad-ins-1355153627,0518438320,BS - Digital Marketing,4 Years,NA,09-08-2025
"Abasyn University (sub Campus), Islamabad",https://www.eduvision.edu.pk/abasyn-university-sub-campus-au-islamabad-ins-1355153627,0518438320,BE - Electrical,4 Years,NA,07-02-2023
"Abasyn University (sub Campus), Islamabad",https://www.eduvision.edu.pk/abasyn-university-sub-campus-au-islamabad-ins-1355153627,0518438320,BS - English,4 Years,NA,09-08-2025
"Abasyn University (sub Campus), Islamabad",https://www.eduvision.edu.pk/abasyn-university-sub-campus-au-islamabad-ins-1355153627,0518438320,BS - Finance & Accounting,4 Years,NA,09-08-2025
"Abasyn University (sub Campus), Islamabad",https://www.eduvision.edu.pk/abasyn-university-sub-campus-au-islamabad-ins-1355153627,0518438320,BS - Food Science & Technology,4 Years,NA,09-08-2025
"Abasyn University (sub Campus), Islamabad",https://www.eduvision.edu.pk/abasyn-university-sub-campus-au-islamabad-ins-1355153627,0518438320,BS - Human Diet & Nutrition,4 Years,NA,14-12-2024
"Abasyn University (sub Campus), Islamabad",https://www.eduvision.edu.pk/abasyn-university-sub-campus-au-islamabad-ins-1355153627,0518438320,BS - Media & Communication,4 Years,NA,09-08-2025
"Abasyn University (sub Campus), Islamabad",https://www.eduvision.edu.pk/abasyn-university-sub-campus-au-islamabad-ins-1355153627,0518438320,BS - Medical Laboratory Technology,4 Years,NA,09-08-2025
"Abasyn University (sub Campus), Islamabad",https://www.eduvision.edu.pk/abasyn-university-sub-campus-au-islamabad-ins-1355153627,0518438320,BS - Nursing,4 Years,NA,09-08-2025
"Abasyn University (sub Campus), Islamabad",https://www.eduvision.edu.pk/abasyn-university-sub-campus-au-islamabad-ins-1355153627,0518438320,BS - Operation Theater Technology,4 Years,NA,09-08-2025
"Abasyn University (sub Campus), Islamabad",https://www.eduvision.edu.pk/abasyn-university-sub-campus-au-islamabad-ins-1355153627,0518438320,BS - Optometry,4 Years,NA,09-08-2025
"Abasyn University (sub Campus), Islamabad",https://www.eduvision.edu.pk/abasyn-university-sub-campus-au-islamabad-ins-1355153627,0518438320,BS - Psychology,4 Years,NA,09-08-2025
"Abasyn University (sub Campus), Islamabad",https://www.eduvision.edu.pk/abasyn-university-sub-campus-au-islamabad-ins-1355153627,0518438320,BS - Radiologic Technology,4 Years,NA,09-08-2025
"Abasyn University (sub Campus), Islamabad",https://www.eduvision.edu.pk/abasyn-university-sub-campus-au-islamabad-ins-1355153627,0518438320,BS - Software Engineering,4 Years,NA,09-08-2025
"Abasyn University (sub Campus), Islamabad",https://www.eduvision.edu.pk/abasyn-university-sub-campus-au-islamabad-ins-1355153627,0518438320,BS - Vision Sciences,4 Years,NA,09-08-2025
"Air University, H-11 Campus, Islamabad",https://www.eduvision.edu.pk/air-university-h-11-campus-au-islamabad-ins-1748258326,0519153226,BS - Aviation Management,4 Years,114840,25-07-2025
"Air University, H-11 Campus, Islamabad",https://www.eduvision.edu.pk/air-university-h-11-campus-au-islamabad-ins-1748258326,0519153226,BS - Business & Information Technology,4 Years,102080,25-07-2025
"Air University, H-11 Campus, Islamabad",https://www.eduvision.edu.pk/air-university-h-11-campus-au-islamabad-ins-1748258326,0519153226,BBA - Business Administration,4 Years,102080,25-07-2025
"Air University, H-11 Campus, Islamabad",https://www.eduvision.edu.pk/air-university-h-11-campus-au-islamabad-ins-1748258326,0519153226,BS - Business Analytics,4 Years,102080,25-07-2025
"Air University, H-11 Campus, Islamabad",https://www.eduvision.edu.pk/air-university-h-11-campus-au-islamabad-ins-1748258326,0519153226,BS - Communication & Media Studies,4 Years,NA,25-07-2025
"Air University, H-11 Campus, Islamabad",https://www.eduvision.edu.pk/air-university-h-11-campus-au-islamabad-ins-1748258326,0519153226,BS - Education,4 Years,NA,25-07-2025
"Air University, H-11 Campus, Islamabad",https://www.eduvision.edu.pk/air-university-h-11-campus-au-islamabad-ins-1748258326,0519153226,BS - English,4 Years,NA,25-07-2025
"Air University, H-11 Campus, Islamabad",https://www.eduvision.edu.pk/air-university-h-11-campus-au-islamabad-ins-1748258326,0519153226,BS - Finance & Accounting,4 Years,NA,25-07-2025
"Air University, H-11 Campus, Islamabad",https://www.eduvision.edu.pk/air-university-h-11-campus-au-islamabad-ins-1748258326,0519153226,BS - Finance & Technoloy,4 Years,NA,25-07-2025
"Air University, H-11 Campus, Islamabad",https://www.eduvision.edu.pk/air-university-h-11-campus-au-islamabad-ins-1748258326,0519153226,BS - Healthcare Management,4 Years,NA,25-07-2025
"Air University, H-11 Campus, Islamabad",https://www.eduvision.edu.pk/air-university-h-11-campus-au-islamabad-ins-1748258326,0519153226,BS - International Relations,4 Years,NA,25-07-2025
"Air University, H-11 Campus, Islamabad",https://www.eduvision.edu.pk/air-university-h-11-campus-au-islamabad-ins-1748258326,0519153226,BS - Psychology,4 Years,75150,25-07-2025
"Air University, H-11 Campus, Islamabad",https://www.eduvision.edu.pk/air-university-h-11-campus-au-islamabad-ins-1748258326,0519153226,BS - Security Studies,4 Years,NA,25-07-2025
"Air University, H-11 Campus, Islamabad",https://www.eduvision.edu.pk/air-university-h-11-campus-au-islamabad-ins-1748258326,0519153226,BS - Tourism & Hospitality,4 Years,108460,25-07-2025
"Alhamd Islamic University [ibd], Islamabad",https://www.eduvision.edu.pk/alhamd-islamic-university-ibd-aiu-islamabad-ins-1318241293,812451342,BS - Anesthesia Technology,4 Years,NA,28-02-2023
"Alhamd Islamic University [ibd], Islamabad",https://www.eduvision.edu.pk/alhamd-islamic-university-ibd-aiu-islamabad-ins-1318241293,812451342,BBA - Business Administration,4 Years,NA,16-08-2024
"Alhamd Islamic University [ibd], Islamabad",https://www.eduvision.edu.pk/alhamd-islamic-university-ibd-aiu-islamabad-ins-1318241293,812451342,BS - Computer Science,4 Years,NA,16-08-2024
"Alhamd Islamic University [ibd], Islamabad",https://www.eduvision.edu.pk/alhamd-islamic-university-ibd-aiu-islamabad-ins-1318241293,812451342,BS - Dental Hygienist,4 Years,NA,16-08-2024
"Alhamd Islamic University [ibd], Islamabad",https://www.eduvision.edu.pk/alhamd-islamic-university-ibd-aiu-islamabad-ins-1318241293,812451342,BS - Education,4 Years,NA,16-08-2024
"Alhamd Islamic University [ibd], Islamabad",https://www.eduvision.edu.pk/alhamd-islamic-university-ibd-aiu-islamabad-ins-1318241293,812451342,BS - English,4 Years,NA,16-08-2024
"Alhamd Islamic University [ibd], Islamabad",https://www.eduvision.edu.pk/alhamd-islamic-university-ibd-aiu-islamabad-ins-1318241293,812451342,BS - Finance & Accounting,4 Years,NA,16-08-2024
"Alhamd Islamic University [ibd], Islamabad",https://www.eduvision.edu.pk/alhamd-islamic-university-ibd-aiu-islamabad-ins-1318241293,812451342,BS - Information Technology,4 Years,NA,16-08-2024
"Alhamd Islamic University [ibd], Islamabad",https://www.eduvision.edu.pk/alhamd-islamic-university-ibd-aiu-islamabad-ins-1318241293,812451342,BA [HONS] - Islamic Studies,4 Years,NA,16-08-2024
"Alhamd Islamic University [ibd], Islamabad",https://www.eduvision.edu.pk/alhamd-islamic-university-ibd-aiu-islamabad-ins-1318241293,812451342,BS - Media Studies,4 Years,NA,16-08-2024
"Alhamd Islamic University [ibd], Islamabad",https://www.eduvision.edu.pk/alhamd-islamic-university-ibd-aiu-islamabad-ins-1318241293,812451342,BS - Medical Laboratory Technology,4 Years,NA,28-02-2023
"Alhamd Islamic University [ibd], Islamabad",https://www.eduvision.edu.pk/alhamd-islamic-university-ibd-aiu-islamabad-ins-1318241293,812451342,BS - Radiology & Imaging Technology,4 Years,NA,28-02-2023
"Alhamd Islamic University [ibd], Islamabad",https://www.eduvision.edu.pk/alhamd-islamic-university-ibd-aiu-islamabad-ins-1318241293,812451342,BS - Software Engineering,4 Years,NA,16-08-2024
"Alhamd Islamic University [ibd], Islamabad",https://www.eduvision.edu.pk/alhamd-islamic-university-ibd-aiu-islamabad-ins-1318241293,812451342,BS - Urdu,4 Years,NA,16-08-2024
"Bahria University, H-11 Campus, Islamabad",https://www.eduvision.edu.pk/bahria-university-h-11-campus-bu-islamabad-ins-1649761871,0519260002,BS - Artificial Intelligence,4 Years,104144,24-07-2025
"Bahria University, H-11 Campus, Islamabad",https://www.eduvision.edu.pk/bahria-university-h-11-campus-bu-islamabad-ins-1649761871,0519260002,AD - Child Health,2 Years,92400,24-07-2025
"Bahria University, H-11 Campus, Islamabad",https://www.eduvision.edu.pk/bahria-university-h-11-campus-bu-islamabad-ins-1649761871,0519260002,BS - Clinical Psychology,4 Years,92400,24-07-2025
"Bahria University, H-11 Campus, Islamabad",https://www.eduvision.edu.pk/bahria-university-h-11-campus-bu-islamabad-ins-1649761871,0519260002,BS - Computer Engineering,4 Years,115008,24-07-2025
"Bahria University, H-11 Campus, Islamabad",https://www.eduvision.edu.pk/bahria-university-h-11-campus-bu-islamabad-ins-1649761871,0519260002,BS - Computer Science,4 Years,122196,24-07-2025
"Bahria University, H-11 Campus, Islamabad",https://www.eduvision.edu.pk/bahria-university-h-11-campus-bu-islamabad-ins-1649761871,0519260002,AD - Computer Science,2 Years,122196,24-07-2025
"Bahria University, H-11 Campus, Islamabad",https://www.eduvision.edu.pk/bahria-university-h-11-campus-bu-islamabad-ins-1649761871,0519260002,BS - Electronics,4 Years,121550,24-07-2025
"Bahria University, H-11 Campus, Islamabad",https://www.eduvision.edu.pk/bahria-university-h-11-campus-bu-islamabad-ins-1649761871,0519260002,BS - Environmental Sciences,4 Years,89775,24-07-2025
"Bahria University, H-11 Campus, Islamabad",https://www.eduvision.edu.pk/bahria-university-h-11-campus-bu-islamabad-ins-1649761871,0519260002,BS - Geology,4 Years,89775,24-07-2025
"Bahria University, H-11 Campus, Islamabad",https://www.eduvision.edu.pk/bahria-university-h-11-campus-bu-islamabad-ins-1649761871,0519260002,BS - Geophysics,4 Years,89775,24-07-2025
"Bahria University, H-11 Campus, Islamabad",https://www.eduvision.edu.pk/bahria-university-h-11-campus-bu-islamabad-ins-1649761871,0519260002,BS - Psychology,4 Years,92400,24-07-2025
"Bahria University, H-11 Campus, Islamabad",https://www.eduvision.edu.pk/bahria-university-h-11-campus-bu-islamabad-ins-1649761871,0519260002,BS - Remote Sensing & Gis,4 Years,80316,24-07-2025
"Bahria University, H-11 Campus, Islamabad",https://www.eduvision.edu.pk/bahria-university-h-11-campus-bu-islamabad-ins-1649761871,0519260002,BS - Robotic & Intelligent Machine Engineering,4 Years,86250,24-07-2025
"Bahria University, H-11 Campus, Islamabad",https://www.eduvision.edu.pk/bahria-university-h-11-campus-bu-islamabad-ins-1649761871,0519260002,BS - Software Engineering,4 Years,115008,24-07-2025
"Bahria University, H-11 Campus, Islamabad",https://www.eduvision.edu.pk/bahria-university-h-11-campus-bu-islamabad-ins-1649761871,0519260002,BS - Telecommunication,4 Years,121550,24-07-2025
